time,robot_x,robot_y,intrusion_detected,num_intruders,closest_dist,alert_level,is_alarming,alarm_event
54.550,12.940,6.670,False,0,,nominal,False,silent
54.600,12.940,6.685,False,0,,nominal,False,silent
54.650,12.941,6.700,False,0,,nominal,False,silent
54.700,12.942,6.715,False,0,,nominal,False,silent
54.750,12.942,6.730,False,0,,nominal,False,silent
54.800,12.943,6.745,False,0,,nominal,False,silent
54.850,12.944,6.760,False,0,,nominal,False,silent
54.900,12.944,6.775,False,0,,nominal,False,silent
54.950,12.945,6.790,False,0,,nominal,False,silent
55.000,12.946,6.805,False,0,,nominal,False,silent
55.050,12.946,6.820,False,0,,nominal,False,silent
55.100,12.947,6.835,False,0,,nominal,False,silent
55.150,12.948,6.849,False,0,,nominal,False,silent
55.200,12.948,6.864,False,0,,nominal,False,silent
55.250,12.949,6.879,False,0,,nominal,False,silent
55.300,12.950,6.894,False,0,,nominal,False,silent
55.350,12.951,6.909,False,0,,nominal,False,silent
55.400,12.951,6.924,False,0,,nominal,False,silent
55.450,12.952,6.939,False,0,,nominal,False,silent
55.500,12.953,6.954,False,0,,nominal,False,silent
55.550,12.953,6.969,False,0,,nominal,False,silent
55.600,12.954,6.984,False,0,,nominal,False,silent
55.650,12.955,6.999,False,0,,nominal,False,silent
55.700,12.955,7.014,False,0,,nominal,False,silent
55.750,12.956,7.029,False,0,,nominal,False,silent
55.800,12.957,7.044,False,0,,nominal,False,silent
55.850,12.957,7.059,False,0,,nominal,False,silent
55.900,12.958,7.074,False,0,,nominal,False,silent
55.950,12.959,7.089,False,0,,nominal,False,silent
56.000,12.959,7.104,False,0,,nominal,False,silent
56.050,12.960,7.119,False,0,,nominal,False,silent
56.100,12.961,7.134,False,0,,nominal,False,silent
56.150,12.961,7.149,False,0,,nominal,False,silent
56.200,12.962,7.164,False,0,,nominal,False,silent
56.250,12.963,7.179,False,0,,nominal,False,silent
56.300,12.963,7.194,False,0,,nominal,False,silent
56.350,12.964,7.209,False,0,,nominal,False,silent
56.400,12.965,7.224,False,0,,nominal,False,silent
56.450,12.965,7.239,False,0,,nominal,False,silent
56.500,12.966,7.254,False,0,,nominal,False,silent
56.550,12.967,7.269,False,0,,nominal,False,silent
56.600,12.968,7.284,False,0,,nominal,False,silent
56.650,12.968,7.299,False,0,,nominal,False,silent
56.700,12.969,7.314,False,0,,nominal,False,silent
56.750,12.970,7.329,False,0,,nominal,False,silent
56.800,12.970,7.344,False,0,,nominal,False,silent
56.850,12.971,7.359,False,0,,nominal,False,silent
56.900,12.972,7.374,False,0,,nominal,False,silent
56.950,12.972,7.389,False,0,,nominal,False,silent
57.000,12.973,7.404,False,0,,nominal,False,silent
57.050,12.974,7.419,False,0,,nominal,False,silent
57.100,12.974,7.434,False,0,,nominal,False,silent
57.150,12.975,7.449,False,0,,nominal,False,silent
57.200,12.976,7.464,False,0,,nominal,False,silent
57.250,12.976,7.479,False,0,,nominal,False,silent
57.300,12.977,7.494,False,0,,nominal,False,silent
57.350,12.978,7.509,False,0,,nominal,False,silent
57.400,12.978,7.524,False,0,,nominal,False,silent
57.450,12.979,7.539,False,0,,nominal,False,silent
57.500,12.980,7.554,False,0,,nominal,False,silent
57.550,12.980,7.569,False,0,,nominal,False,silent
57.600,12.981,7.584,False,0,,nominal,False,silent
57.650,12.982,7.599,False,0,,nominal,False,silent
57.700,12.982,7.614,False,0,,nominal,False,silent
57.750,12.983,7.629,False,0,,nominal,False,silent
57.800,12.984,7.644,False,0,,nominal,False,silent
57.850,12.985,7.659,False,0,,nominal,False,silent
57.900,12.985,7.674,False,0,,nominal,False,silent
57.950,12.986,7.689,False,0,,nominal,False,silent
58.000,12.987,7.704,False,0,,nominal,False,silent
58.050,12.972,7.704,True,1,1.982,danger,True,alarm_on
58.100,12.957,7.705,True,0,,danger,True,alarm_active
58.150,12.942,7.706,True,0,,danger,True,alarm_active
58.200,12.927,7.707,True,0,,danger,True,alarm_active
58.250,12.912,7.707,True,0,,danger,True,alarm_active
58.300,12.897,7.708,True,0,,danger,True,alarm_active
58.350,12.882,7.709,True,0,,danger,True,alarm_active
58.400,12.867,7.710,True,0,,danger,True,alarm_active
58.450,12.852,7.710,True,0,,danger,True,alarm_active
58.500,12.837,7.711,True,0,,danger,True,alarm_active
58.550,12.822,7.712,True,0,,danger,True,alarm_active
58.600,12.807,7.713,True,0,,danger,True,alarm_active
58.650,12.792,7.713,True,0,,danger,True,alarm_active
58.700,12.777,7.714,True,0,,danger,True,alarm_active
58.750,12.762,7.715,True,0,,danger,True,alarm_active
58.800,12.747,7.715,True,0,,danger,True,alarm_active
58.850,12.732,7.716,True,0,,danger,True,alarm_active
58.900,12.717,7.717,True,0,,danger,True,alarm_active
58.950,12.702,7.718,True,0,,danger,True,alarm_active
59.000,12.687,7.718,True,0,,danger,True,alarm_active
59.050,12.672,7.719,True,0,,danger,True,alarm_active
59.100,12.657,7.720,True,1,1.671,danger,True,alarm_active
59.150,12.642,7.721,True,0,,danger,True,alarm_active
59.200,12.627,7.721,True,0,,danger,True,alarm_active
59.250,12.612,7.722,True,0,,danger,True,alarm_active
59.300,12.597,7.723,True,0,,danger,True,alarm_active
59.350,12.582,7.724,True,0,,danger,True,alarm_active
59.400,12.567,7.724,True,0,,danger,True,alarm_active
59.450,12.552,7.725,True,0,,danger,True,alarm_active
59.500,12.537,7.726,True,0,,danger,True,alarm_active
59.550,12.522,7.727,True,0,,danger,True,alarm_active
59.600,12.507,7.727,True,0,,danger,True,alarm_active
59.650,12.492,7.728,True,0,,danger,True,alarm_active
59.700,12.477,7.729,True,0,,danger,True,alarm_active
59.750,12.462,7.730,True,0,,danger,True,alarm_active
59.800,12.447,7.730,True,0,,danger,True,alarm_active
59.850,12.432,7.731,True,0,,danger,True,alarm_active
59.900,12.417,7.732,True,0,,danger,True,alarm_active
59.950,12.402,7.733,True,0,,danger,True,alarm_active
60.000,12.387,7.733,True,0,,danger,True,alarm_active
